PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF,Year
920,75,A.C. Green,1610612747,LAL,82,35.4,4.7,9.8,0.476,0.1,0.7,0.214,4.1,5.6,0.744,3.7,5.6,9.3,1.4,1.1,0.4,1.4,13.6,18.0,1991
333,76,Kevin Gamble,1610612738,BOS,82,30.4,5.9,11.1,0.529,0.1,0.4,0.29,1.7,1.9,0.885,1.0,2.5,3.5,2.7,0.9,0.5,1.2,13.5,14.4,1991
278,77,Stacey Augmon,1610612737,ATL,82,30.5,5.4,11.0,0.489,0.0,0.1,0.167,2.6,3.9,0.666,2.3,2.8,5.1,2.5,1.5,0.3,2.2,13.3,13.6,1991
716,78,Rumeal Robinson,1610612737,ATL,81,27.4,5.2,11.5,0.456,0.4,1.3,0.327,2.2,3.4,0.636,0.8,1.9,2.7,5.5,1.3,0.3,2.5,13.0,12.8,1991
930,79,Kenny Gattison,1610612766,CHH,82,27.1,5.2,9.7,0.529,0.0,0.0,0.0,2.4,3.5,0.688,2.2,4.9,7.1,1.6,0.7,0.8,1.7,12.7,15.6,1991
760,80,Jerome Kersey,1610612757,POR,77,33.2,5.2,11.1,0.467,0.0,0.1,0.125,2.3,3.4,0.664,3.1,5.1,8.2,3.2,1.5,0.9,2.0,12.6,17.4,1991
898,81,Blue Edwards,1610612762,UTH,81,28.2,5.3,10.2,0.522,0.5,1.3,0.379,1.4,1.8,0.774,1.1,2.6,3.7,1.7,1.0,0.6,1.5,12.6,12.7,1991
361,82,Clifford Robinson,1610612757,POR,82,25.9,4.9,10.4,0.466,0.0,0.1,0.091,2.7,4.0,0.664,1.7,3.4,5.1,1.7,1.0,1.3,1.9,12.4,12.7,1991
786,82,Gerald Wilkins,1610612752,NYK,82,28.6,5.3,11.8,0.447,0.5,1.3,0.352,1.4,1.9,0.73,0.9,1.6,2.5,2.7,0.9,0.2,1.4,12.4,10.3,1991
926,84,Alvin Robertson,1610612749,MIL,82,30.0,4.8,11.2,0.43,0.8,2.6,0.319,1.8,2.4,0.763,2.1,2.1,4.3,4.4,2.6,0.4,2.7,12.3,14.2,1991
897,85,Tim Perry,1610612756,PHX,80,31.0,5.2,9.9,0.523,0.0,0.1,0.375,1.9,2.7,0.712,2.6,4.3,6.9,1.7,0.6,1.5,1.8,12.3,15.6,1991
80,86,Ken Norman,1610612746,LAC,77,26.1,5.2,10.7,0.49,0.1,0.4,0.143,1.6,2.9,0.535,2.1,3.8,5.8,1.6,0.7,0.9,1.3,12.1,12.9,1991
1008,87,Johnny Dawkins,1610612755,PHL,82,34.3,4.8,11.0,0.437,0.4,1.2,0.356,2.0,2.3,0.882,0.5,2.3,2.8,6.9,1.1,0.1,2.2,12.0,14.2,1991
73,88,Hot Rod Williams,1610612739,CLE,80,30.4,4.3,8.5,0.503,0.0,0.1,0.0,3.4,4.5,0.752,2.9,4.7,7.6,2.5,0.8,2.3,1.0,11.9,18.6,1991
246,89,Greg Anderson,1610612743,DEN,82,34.1,4.7,10.4,0.456,0.0,0.0,0.0,2.0,3.3,0.623,4.1,7.4,11.5,1.0,1.1,0.8,2.5,11.5,16.5,1991
76821,90,Gerald Glass,1610612750,MIN,75,24.3,5.1,11.6,0.44,0.2,0.7,0.296,1.0,1.7,0.616,1.4,2.0,3.5,2.3,0.9,0.4,1.4,11.5,10.0,1991
1006,90,Herb Williams,1610612742,DAL,75,27.2,4.9,11.3,0.431,0.0,0.1,0.167,1.7,2.3,0.725,1.4,4.6,6.1,1.3,0.5,1.3,1.5,11.5,11.9,1991
356,92,Chris Morris,1610612751,NJN,77,31.1,4.5,9.4,0.477,0.3,1.4,0.2,2.1,3.0,0.714,2.6,3.8,6.4,2.6,1.7,1.1,2.2,11.4,15.1,1991
76016,93,Mark Aguirre,1610612765,DET,75,21.1,4.5,10.5,0.431,0.2,0.9,0.211,2.1,3.1,0.687,0.9,2.3,3.1,1.7,0.7,0.1,1.4,11.3,8.7,1991
1847,94,Thurl Bailey,1610612750,MIN,84,25.0,4.4,10.0,0.44,0.0,0.0,0.0,2.6,3.2,0.796,1.5,4.3,5.8,0.9,0.4,1.4,1.3,11.3,12.3,1991
349,95,Mark Jackson,1610612752,NYK,81,30.4,4.5,9.2,0.491,0.1,0.5,0.256,2.1,2.7,0.77,1.2,2.6,3.8,8.6,1.4,0.2,2.6,11.3,17.3,1991
433,96,Buck Williams,1610612757,POR,80,31.5,4.3,7.0,0.604,0.0,0.0,0.0,2.8,3.7,0.754,3.3,5.6,8.8,1.4,0.8,0.5,1.6,11.3,17.4,1991
76672,97,A.J. English,1610612764,WAS,81,20.6,4.5,10.4,0.433,0.1,0.4,0.176,1.8,2.2,0.841,0.9,1.2,2.1,1.8,0.4,0.1,1.1,10.9,7.9,1991
