PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF,Year
894,30,Ricky Pierce,1610612760,SEA,77,28.8,6.8,13.9,0.489,0.5,1.5,0.372,4.1,4.6,0.889,0.8,1.7,2.5,2.9,1.3,0.1,2.1,18.2,15.3,1992
899,31,Mark Price,1610612739,CLE,75,31.7,6.4,13.1,0.484,1.6,3.9,0.416,3.9,4.1,0.948,0.5,2.2,2.7,8.0,1.2,0.1,2.6,18.2,20.6,1992
363,32,Christian Laettner,1610612750,MIN,81,34.9,6.2,13.1,0.474,0.0,0.5,0.1,5.7,6.8,0.835,2.1,6.6,8.7,2.8,1.3,1.0,3.4,18.2,20.6,1992
117,33,Jeff Malone,1610612762,UTH,79,32.4,7.5,15.3,0.494,0.0,0.1,0.333,3.0,3.5,0.852,0.4,1.8,2.2,1.6,0.5,0.1,1.6,18.1,12.7,1992
166,34,Ron Harper,1610612746,LAC,80,37.1,6.8,15.0,0.451,0.7,2.3,0.28,3.8,5.0,0.769,1.5,3.9,5.3,4.5,2.2,0.9,2.8,18.0,18.8,1992
788,35,Kevin Willis,1610612737,ATL,80,36.0,7.7,15.2,0.506,0.1,0.4,0.241,2.5,3.8,0.653,4.2,8.7,12.9,2.1,0.9,0.5,2.7,17.9,22.7,1992
431,36,Shawn Kemp,1610612760,SEA,78,33.1,6.6,13.4,0.492,0.0,0.1,0.0,4.6,6.4,0.712,3.7,7.0,10.7,2.0,1.5,1.9,2.8,17.8,22.4,1992
78318,37,Isiah Thomas,1610612765,DET,79,37.0,6.7,15.9,0.418,0.8,2.5,0.308,3.5,4.8,0.737,0.9,2.0,2.9,8.5,1.6,0.2,3.6,17.6,16.7,1992
317,38,John Starks,1610612752,NYK,80,31.0,6.4,15.0,0.428,1.4,4.2,0.321,3.3,4.1,0.795,0.7,1.9,2.6,5.1,1.1,0.2,2.2,17.5,14.8,1992
251,39,Sean Elliott,1610612759,SAN,70,37.2,6.4,13.1,0.491,0.5,1.5,0.356,3.8,4.8,0.795,1.2,3.4,4.6,3.8,1.0,0.4,2.2,17.2,17.2,1992
938,40,Rony Seikaly,1610612748,MIA,72,34.1,5.8,12.1,0.48,0.0,0.1,0.125,5.5,7.5,0.735,3.6,8.2,11.8,1.4,0.5,1.2,2.8,17.1,20.9,1992
199,41,Reggie Williams,1610612743,DEN,79,34.5,6.8,14.8,0.458,0.4,1.5,0.27,3.0,3.7,0.804,1.7,3.7,5.4,3.7,1.6,1.0,2.5,17.0,17.5,1992
105,42,Dan Majerle,1610612756,PHX,82,39.0,6.2,13.4,0.464,2.0,5.3,0.381,2.5,3.2,0.778,1.5,3.2,4.7,3.8,1.7,0.4,1.6,16.9,18.0,1992
898,43,Blue Edwards,1610612749,MIL,82,33.3,6.8,13.2,0.512,0.5,1.3,0.349,2.9,3.7,0.79,1.5,3.2,4.7,2.6,1.6,0.5,2.1,16.9,16.9,1992
456,44,Chuck Person,1610612750,MIN,78,38.3,6.9,16.0,0.433,1.5,4.3,0.355,1.4,2.2,0.649,1.3,4.3,5.6,4.4,0.9,0.4,2.8,16.8,15.3,1992
107,45,Dale Ellis,1610612759,SAN,82,33.3,6.6,13.3,0.499,1.5,3.6,0.401,1.9,2.4,0.797,1.0,2.8,3.8,1.3,1.0,0.2,1.4,16.7,14.4,1992
47,46,Wayman Tisdale,1610612758,SAC,76,30.0,7.2,14.1,0.509,0.0,0.0,0.0,2.3,3.0,0.758,1.7,4.9,6.6,1.4,0.7,0.6,1.5,16.6,16.8,1992
77685,47,Larry Nance,1610612739,CLE,77,35.8,6.9,12.6,0.549,0.0,0.1,0.0,2.6,3.2,0.818,2.4,6.3,8.7,2.9,0.7,2.6,1.4,16.5,23.6,1992
221,48,Clar. Weatherspoon,1610612755,PHL,82,32.4,6.0,12.8,0.469,0.0,0.0,0.25,3.5,5.0,0.713,2.2,5.0,7.2,1.8,1.0,0.8,2.1,15.6,16.0,1992
101,49,Scott Skiles,1610612753,ORL,78,39.6,5.3,11.4,0.467,1.0,3.0,0.34,3.7,4.2,0.892,0.7,3.1,3.7,9.4,1.1,0.0,3.4,15.4,19.7,1992
84,50,Latrell Sprewell,1610612744,GOS,77,35.6,5.8,12.6,0.464,0.9,2.6,0.369,2.7,3.7,0.746,1.0,2.5,3.5,3.8,1.6,0.7,2.6,15.4,14.7,1992
209,51,Dell Curry,1610612766,CHH,80,26.2,6.2,13.8,0.452,1.2,3.0,0.401,1.7,2.0,0.866,0.6,2.9,3.6,2.3,1.1,0.3,1.6,15.3,13.1,1992
52,52,Micheal Williams,1610612750,MIN,76,35.0,4.6,10.4,0.446,0.3,1.4,0.243,5.5,6.1,0.907,1.1,2.5,3.6,8.7,2.2,0.3,3.0,15.1,20.6,1992
304,53,John Stockton,1610612762,UTH,82,34.9,5.3,11.0,0.486,0.9,2.3,0.385,3.6,4.5,0.798,0.8,2.1,2.9,12.0,2.4,0.3,3.2,15.1,22.9,1992
9,54,Sedale Threatt,1610612747,LAL,82,35.3,6.4,12.5,0.508,0.2,0.6,0.264,2.2,2.6,0.823,0.6,2.8,3.3,6.9,1.7,0.1,2.1,15.1,18.4,1992
80,55,Ken Norman,1610612746,LAC,76,32.6,6.6,12.8,0.511,0.1,0.5,0.263,1.7,2.9,0.595,2.8,4.8,7.5,2.2,0.8,0.8,1.6,15.0,17.1,1992
1460,56,James Worthy,1610612747,LAL,82,28.8,6.2,13.9,0.447,0.4,1.4,0.27,2.1,2.6,0.81,0.9,2.1,3.0,3.4,1.1,0.3,1.7,14.9,12.9,1992
371,57,Terry Mills,1610612765,DET,81,27.0,6.1,13.2,0.461,0.1,0.4,0.278,2.5,3.1,0.791,2.2,3.7,5.8,1.4,0.5,0.6,1.8,14.8,13.6,1992
149,58,Michael Adams,1610612764,WAS,70,35.7,5.2,11.9,0.439,1.0,3.0,0.321,3.4,4.0,0.856,0.7,2.7,3.4,7.5,1.4,0.1,2.5,14.8,17.5,1992
111,59,LaPhonso Ellis,1610612743,DEN,82,33.5,5.9,11.7,0.504,0.0,0.2,0.154,2.9,3.9,0.748,3.3,5.7,9.1,1.8,0.9,1.4,1.9,14.7,19.2,1992
339,60,Tom Gugliotta,1610612764,WAS,81,34.5,6.0,14.0,0.426,0.5,1.7,0.281,2.2,3.5,0.644,2.7,6.9,9.6,3.8,1.7,0.4,2.8,14.7,18.0,1992
785,61,Eric Murdock,1610612749,MIL,79,30.8,5.5,11.8,0.468,0.4,1.5,0.261,2.9,3.7,0.78,1.2,2.4,3.6,7.6,2.2,0.1,2.6,14.4,18.2,1992
349,62,Mark Jackson,1610612746,LAC,82,38.0,5.6,11.5,0.486,0.3,1.0,0.268,2.9,3.7,0.803,1.6,3.2,4.7,8.8,1.7,0.1,2.7,14.4,20.4,1992
698,63,Eddie Johnson,1610612760,SEA,82,22.8,5.6,12.1,0.467,0.2,0.7,0.304,2.9,3.1,0.911,1.5,1.8,3.3,1.6,0.4,0.0,1.6,14.4,11.5,1992
22,64,Rik Smits,1610612754,IND,81,25.6,6.1,12.6,0.486,0.0,0.0,0.0,2.1,2.8,0.732,1.6,3.8,5.3,1.5,0.3,0.9,1.8,14.3,13.3,1992
356,65,Chris Morris,1610612751,NJN,77,29.9,5.7,11.8,0.481,0.2,1.0,0.224,2.6,3.2,0.794,2.9,2.9,5.9,1.4,1.9,0.7,1.5,14.1,15.6,1992
278,66,Stacey Augmon,1610612737,ATL,73,28.9,5.4,10.8,0.501,0.0,0.1,0.0,3.1,4.2,0.739,1.9,2.0,3.9,2.3,1.2,0.2,2.2,14.0,13.1,1992
3,67,Grant Long,1610612748,MIA,76,35.9,5.2,11.1,0.469,0.1,0.3,0.231,3.4,4.5,0.765,2.6,4.9,7.5,2.4,1.4,0.4,1.8,14.0,16.9,1992
103,68,Todd Day,1610612749,MIL,71,27.2,5.0,11.7,0.432,0.8,2.6,0.293,3.0,4.2,0.717,2.0,2.1,4.1,1.6,1.1,0.7,1.7,13.8,11.9,1992
137,69,Vernon Maxwell,1610612745,HOU,71,31.7,4.9,12.1,0.407,1.7,5.1,0.332,2.3,3.2,0.719,0.4,2.7,3.1,4.2,1.2,0.1,2.0,13.8,12.4,1992
87,70,Dikembe Mutombo,1610612743,DEN,82,36.9,4.9,9.5,0.51,0.0,0.0,0.0,4.1,6.0,0.681,4.2,8.9,13.0,1.8,0.5,3.5,2.6,13.8,23.4,1992
393,71,Rod Strickland,1610612757,POR,78,31.7,5.1,10.5,0.485,0.1,0.4,0.133,3.5,4.9,0.717,1.5,2.8,4.3,7.2,1.7,0.3,2.6,13.7,17.9,1992
1365,72,Xavier McDaniel,1610612738,BOS,82,27.0,5.6,11.3,0.495,0.1,0.3,0.273,2.3,2.9,0.793,2.0,3.9,6.0,2.0,0.9,0.6,2.1,13.5,14.6,1992
56,73,Gary Payton,1610612760,SEA,82,31.1,5.8,11.7,0.494,0.1,0.4,0.206,1.8,2.4,0.77,1.2,2.3,3.4,4.9,2.2,0.3,1.8,13.5,16.0,1992
399,74,Sean Rooks,1610612742,DAL,72,29.0,5.1,10.4,0.493,0.0,0.0,0.0,3.3,5.4,0.602,2.7,4.7,7.4,1.3,0.5,1.1,2.2,13.5,14.3,1992
365,75,Derrick McKey,1610612760,SEA,77,31.7,5.0,10.1,0.496,0.5,1.5,0.357,2.9,3.9,0.741,1.6,2.7,4.2,2.6,1.4,0.8,2.0,13.4,14.3,1992
302,76,Mookie Blaylock,1610612737,ATL,80,35.3,5.2,12.1,0.429,1.5,3.9,0.375,1.5,2.1,0.728,1.1,2.4,3.5,8.4,2.5,0.3,2.3,13.4,18.3,1992
333,77,Kevin Gamble,1610612738,BOS,82,31.0,5.6,11.0,0.507,0.6,1.7,0.374,1.5,1.8,0.826,0.6,2.4,3.0,2.8,1.0,0.5,1.0,13.3,13.8,1992
270,78,Horace Grant,1610612741,CHI,77,35.6,5.5,10.8,0.508,0.0,0.1,0.2,2.3,3.6,0.619,4.4,5.0,9.5,2.6,1.2,1.2,1.4,13.2,19.6,1992
156,79,Antoine Carr,1610612759,SAN,71,27.4,5.3,9.9,0.538,0.0,0.1,0.0,2.5,3.2,0.777,1.5,4.0,5.5,1.4,0.5,1.2,1.4,13.1,15.0,1992
64,80,Sam Perkins,1610612760,SEA,79,29.8,4.8,10.1,0.477,0.3,0.9,0.338,3.2,3.9,0.82,2.1,4.6,6.6,2.0,0.8,1.0,1.4,13.1,16.2,1992
181,81,Kenny Smith,1610612745,HOU,82,29.5,4.7,9.1,0.52,1.2,2.7,0.438,2.4,2.7,0.878,0.3,1.6,2.0,5.4,1.0,0.1,2.0,13.0,14.8,1992
76,82,Cedric Ceballos,1610612756,PHX,74,21.7,5.1,8.9,0.576,0.0,0.0,0.0,2.5,3.5,0.725,2.3,3.2,5.5,1.0,0.7,0.4,1.4,12.8,14.3,1992
901,83,Otis Thorpe,1610612745,HOU,72,32.7,5.3,9.6,0.558,0.0,0.0,0.0,2.1,3.6,0.598,3.0,5.1,8.2,2.5,0.6,0.3,2.1,12.8,16.6,1992
920,84,A.C. Green,1610612747,LAL,82,34.4,4.6,8.6,0.537,0.2,0.6,0.348,3.4,4.6,0.739,3.5,5.2,8.7,1.4,1.1,0.5,1.4,12.8,17.9,1992
124,85,Vlade Divac,1610612747,LAL,82,30.8,4.8,10.0,0.485,0.3,0.9,0.28,2.9,4.2,0.689,2.7,6.2,8.9,2.8,1.6,1.7,2.6,12.8,18.7,1992
426,86,Terry Davis,1610612742,DAL,75,32.8,5.2,11.5,0.455,0.0,0.1,0.25,2.2,3.7,0.594,3.5,5.9,9.3,0.9,0.5,0.4,2.1,12.7,13.9,1992
305,87,Robert Parish,1610612738,BOS,79,27.2,5.3,9.8,0.535,0.0,0.0,0.0,2.1,3.0,0.689,3.1,6.3,9.4,0.8,0.7,1.4,1.5,12.6,17.8,1992
288,88,Armen Gilliam,1610612755,PHL,80,21.8,4.5,9.7,0.464,0.0,0.0,0.0,3.4,4.1,0.843,1.7,4.2,5.9,1.5,0.5,0.7,2.0,12.4,13.1,1992
293,89,Charles Smith,1610612752,NYK,81,26.8,4.4,9.4,0.469,0.0,0.0,0.0,3.5,4.5,0.782,2.1,3.2,5.3,1.8,0.6,1.2,1.9,12.4,13.3,1992
769,90,B.J. Armstrong,1610612741,CHI,82,30.4,5.0,10.0,0.499,0.8,1.7,0.453,1.6,1.8,0.861,0.3,1.5,1.8,4.0,0.8,0.1,1.0,12.3,12.8,1992
1472,91,Tom Chambers,1610612756,PHX,73,23.6,4.4,9.8,0.447,0.2,0.4,0.393,3.3,3.9,0.837,1.3,3.4,4.7,1.4,0.6,0.3,1.3,12.2,11.9,1992
76017,92,Danny Ainge,1610612756,PHX,80,27.0,4.2,9.1,0.462,1.9,4.7,0.403,1.5,1.8,0.848,0.6,2.1,2.7,3.3,0.9,0.1,1.4,11.8,12.1,1992
895,93,Tyrone Corbin,1610612762,UTH,82,31.2,4.7,9.3,0.503,0.0,0.1,0.0,2.2,2.7,0.826,2.4,4.0,6.3,2.1,1.3,0.4,1.3,11.6,15.3,1992
378,94,Craig Ehlo,1610612739,CLE,82,31.2,4.7,9.6,0.49,1.1,3.0,0.381,1.0,1.5,0.717,1.4,3.5,4.9,3.1,1.3,0.3,1.5,11.6,14.3,1992
914,95,Stanley Roberts,1610612746,LAC,77,23.6,4.9,9.2,0.527,0.0,0.0,0.0,1.6,3.2,0.488,2.4,3.9,6.2,0.8,0.4,1.8,1.6,11.3,13.0,1992
2349,96,Victor Alexander,1610612744,GOS,72,24.3,4.8,9.3,0.516,0.1,0.3,0.455,1.5,2.3,0.685,1.8,4.0,5.8,1.3,0.5,0.7,1.7,11.2,12.7,1992
786,97,Gerald Wilkins,1610612739,CLE,80,26.0,4.5,10.0,0.453,0.2,0.7,0.276,1.9,2.3,0.84,0.9,1.8,2.7,2.3,1.0,0.2,1.2,11.1,10.3,1992
244,98,Dee Brown,1610612738,BOS,80,28.2,4.1,8.8,0.468,0.3,1.0,0.317,2.4,3.0,0.793,0.6,2.5,3.1,5.8,1.7,0.4,1.7,10.9,14.9,1992
1450,99,Kevin McHale,1610612738,BOS,71,23.3,4.2,9.1,0.459,0.0,0.3,0.111,2.3,2.7,0.841,1.3,3.7,5.0,1.0,0.2,0.8,1.3,10.7,11.2,1992
902,100,Bimbo Coles,1610612748,MIA,81,27.6,3.9,8.5,0.464,0.5,1.7,0.307,2.2,2.7,0.805,0.7,1.3,2.0,4.6,1.0,0.1,1.3,10.6,11.9,1992
123,101,Robert Pack,1610612743,DEN,77,20.5,3.7,7.9,0.47,0.0,0.1,0.125,3.1,4.0,0.768,0.7,1.4,2.1,4.4,1.1,0.1,2.4,10.5,10.6,1992
324,102,Anthony Peeler,1610612747,LAL,77,21.5,3.9,8.2,0.468,0.6,1.5,0.39,2.1,2.7,0.786,0.8,1.5,2.3,2.2,0.8,0.2,1.6,10.4,9.3,1992
71,103,Pooh Richardson,1610612754,IND,74,32.4,4.6,9.5,0.479,0.0,0.4,0.103,1.2,1.7,0.742,0.9,2.8,3.6,7.7,1.3,0.2,2.3,10.4,15.5,1992
114,104,Harold Miner,1610612748,MIA,73,18.9,4.0,8.4,0.475,0.0,0.1,0.333,2.2,2.9,0.762,1.0,1.0,2.0,1.0,0.5,0.1,1.3,10.3,7.5,1992
193,105,Anthony Mason,1610612752,NYK,81,30.6,3.9,7.8,0.502,0.0,0.0,0.0,2.5,3.6,0.682,2.9,5.0,7.9,2.1,0.5,0.2,1.7,10.3,14.3,1992
273,106,Duane Ferrell,1610612737,ATL,82,21.2,4.0,8.5,0.47,0.1,0.4,0.25,2.1,2.8,0.779,1.2,1.1,2.3,1.6,0.7,0.2,1.3,10.2,8.7,1992
109,107,Robert Horry,1610612745,HOU,79,29.5,4.1,8.6,0.474,0.2,0.6,0.255,1.8,2.5,0.715,1.4,3.5,5.0,2.4,1.0,1.1,2.0,10.1,12.3,1992
177,108,Muggsy Bogues,1610612766,CHH,81,35.0,4.1,9.0,0.453,0.1,0.3,0.231,1.7,2.1,0.833,0.6,3.0,3.7,8.8,2.0,0.1,1.9,10.0,17.3,1992
404,109,Kevin Duckworth,1610612757,POR,74,23.8,4.1,9.3,0.438,0.0,0.0,0.0,1.7,2.4,0.73,1.6,3.6,5.2,0.9,0.6,0.5,1.2,9.9,10.1,1992
138,110,Anthony Avent,1610612749,MIL,82,27.9,4.2,9.8,0.433,0.0,0.0,0.0,1.4,2.1,0.651,2.2,4.0,6.2,1.1,0.7,0.9,1.7,9.8,10.8,1992
1125,111,Larry Stewart,1610612764,WAS,81,22.5,3.8,7.0,0.543,0.0,0.0,0.0,2.3,3.1,0.727,1.9,2.8,4.7,1.8,0.6,0.4,1.9,9.8,11.4,1992
313,112,Vern Fleming,1610612754,IND,75,20.0,3.7,7.4,0.505,0.1,0.5,0.194,1.9,2.6,0.726,0.8,1.4,2.3,3.0,0.8,0.1,1.6,9.5,9.7,1992
919,113,Loy Vaught,1610612746,LAC,79,20.9,4.0,7.8,0.508,0.0,0.1,0.25,1.5,2.0,0.748,2.1,4.2,6.2,0.7,0.7,0.5,1.1,9.4,12.1,1992
462,114,J.R. Reid,1610612759,SAN,83,22.7,3.4,7.2,0.476,0.0,0.1,0.0,2.6,3.4,0.764,1.4,4.0,5.5,1.0,0.6,0.4,1.5,9.4,10.7,1992
423,115,Chris Gatling,1610612744,GOS,70,17.8,3.6,6.6,0.539,0.0,0.1,0.0,2.1,3.0,0.725,1.8,2.7,4.6,0.6,0.6,0.8,1.5,9.3,10.5,1992
140,116,Donald Royal,1610612753,ORL,77,21.2,2.5,5.1,0.496,0.0,0.0,0.0,4.1,5.1,0.815,1.5,2.3,3.8,1.0,0.5,0.3,1.5,9.2,9.9,1992
1380,117,Lloyd Daniels,1610612759,SAN,77,20.4,3.7,8.4,0.443,0.8,2.3,0.333,0.9,1.3,0.727,1.1,1.7,2.8,1.9,0.5,0.4,1.3,9.1,8.4,1992
76217,118,Sam Bowie,1610612751,NJN,79,26.5,3.6,8.1,0.45,0.0,0.1,0.333,1.8,2.3,0.779,2.0,5.0,7.0,1.6,0.4,1.6,1.5,9.1,13.3,1992
38,119,Brad Lohaus,1610612749,MIL,80,22.1,3.5,7.7,0.461,1.1,2.9,0.37,0.9,1.3,0.723,0.7,2.7,3.5,1.6,0.6,0.9,1.2,9.1,10.0,1992
897,120,Tim Perry,1610612755,PHL,81,26.0,3.5,7.6,0.468,0.1,0.6,0.204,1.8,2.6,0.71,1.9,3.1,5.0,1.6,0.5,1.1,1.5,9.0,11.0,1992
905,121,Dale Davis,1610612754,IND,82,27.6,3.7,6.5,0.568,0.0,0.0,0.0,1.5,2.7,0.529,3.5,5.3,8.8,0.8,0.8,1.8,1.0,8.9,16.0,1992
1008,122,Johnny Dawkins,1610612755,PHL,74,21.6,3.5,8.0,0.437,0.4,1.1,0.31,1.5,1.9,0.796,0.4,1.4,1.8,4.6,1.1,0.1,1.6,8.9,9.9,1992
77081,123,Jay Humphries,1610612762,UTH,78,26.1,3.7,8.4,0.436,0.2,1.0,0.2,1.3,1.7,0.777,0.5,1.3,1.8,4.1,1.3,0.1,1.7,8.8,9.3,1992
210,124,Terrell Brandon,1610612739,CLE,82,19.8,3.6,7.6,0.478,0.2,0.5,0.31,1.4,1.7,0.825,0.5,1.7,2.2,3.7,1.0,0.3,1.3,8.8,10.4,1992
422,125,Avery Johnson,1610612759,SAN,75,27.1,3.4,6.8,0.502,0.0,0.1,0.0,1.9,2.4,0.791,0.3,1.7,1.9,7.5,1.1,0.2,1.9,8.7,13.7,1992
77098,126,Mike Iuzzolino,1610612742,DAL,70,25.3,3.2,6.8,0.462,0.8,2.1,0.375,1.6,2.1,0.765,0.4,1.6,2.0,4.7,0.7,0.1,1.8,8.7,10.2,1992
100263,127,Bill Laimbeer,1610612765,DET,79,24.5,3.7,7.3,0.509,0.1,0.3,0.37,1.2,1.3,0.894,1.4,3.9,5.3,1.6,0.6,0.5,0.7,8.7,12.2,1992
238,128,Tyrone Hill,1610612744,GOS,74,28.0,3.4,6.7,0.508,0.0,0.1,0.0,1.9,3.0,0.624,3.4,6.7,10.2,0.9,0.6,0.5,1.2,8.6,15.2,1992
53,129,Mario Elie,1610612757,POR,82,21.4,2.9,6.4,0.458,0.5,1.6,0.349,2.2,2.6,0.855,0.7,1.9,2.6,2.2,0.9,0.2,1.1,8.6,9.6,1992
41,130,Anthony Bonner,1610612758,SAC,70,25.2,3.3,7.1,0.461,0.0,0.1,0.0,2.0,3.4,0.593,2.7,3.8,6.5,1.4,1.2,0.2,1.5,8.6,11.2,1992
716,131,Rumeal Robinson,1610612751,NJN,80,19.8,3.4,8.0,0.423,0.3,0.7,0.357,1.4,2.4,0.574,0.6,1.4,2.0,4.0,1.2,0.2,1.8,8.4,8.4,1992
433,132,Buck Williams,1610612757,POR,82,30.5,3.3,6.4,0.511,0.0,0.0,0.0,1.7,2.6,0.645,2.8,5.6,8.4,0.9,1.0,0.7,1.2,8.3,14.0,1992
76842,133,Paul Graham,1610612737,ATL,80,18.9,3.2,7.0,0.457,0.5,1.8,0.298,1.2,1.6,0.733,0.8,1.6,2.4,2.1,1.1,0.1,1.5,8.1,8.0,1992
128,134,David Benoit,1610612762,UTH,82,20.9,3.1,7.2,0.436,0.4,1.2,0.347,1.4,1.9,0.75,1.4,3.4,4.8,0.5,0.5,0.5,1.1,8.1,8.8,1992
