PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF,Year
431,24,Shawn Kemp,1610612760,SEA,79,32.9,6.7,12.5,0.538,0.0,0.1,0.25,4.6,6.2,0.741,3.9,6.8,10.8,2.6,1.8,2.1,3.3,18.1,24.7,1993
51,25,Mahmoud Abdul-Rauf,1610612743,DEN,80,32.7,7.4,16.0,0.46,0.5,1.7,0.316,2.7,2.9,0.956,0.3,1.8,2.1,4.5,1.0,0.1,1.9,18.0,15.1,1993
185,26,Chris Webber,1610612744,GOS,76,32.1,7.5,13.6,0.552,0.0,0.2,0.0,2.5,4.7,0.532,4.0,5.1,9.1,3.6,1.2,2.2,2.7,17.5,22.6,1993
899,27,Mark Price,1610612739,CLE,76,31.4,6.3,13.2,0.478,1.6,3.9,0.397,3.1,3.5,0.888,0.5,2.5,3.0,7.8,1.4,0.1,2.5,17.3,19.8,1993
371,28,Terry Mills,1610612765,DET,80,34.7,7.4,14.4,0.511,0.3,0.9,0.329,2.3,2.8,0.797,2.4,6.0,8.4,2.2,0.8,0.8,1.9,17.3,19.9,1993
120,29,Steven Smith,1610612748,MIA,78,35.6,6.3,13.8,0.456,1.2,3.4,0.347,3.5,4.2,0.835,2.0,2.5,4.5,5.1,1.1,0.4,2.6,17.3,17.6,1993
393,30,Rod Strickland,1610612757,POR,82,35.2,6.4,13.3,0.483,0.0,0.1,0.2,4.3,5.7,0.749,1.5,3.0,4.5,9.0,1.8,0.3,3.1,17.2,21.4,1993
339,31,Tom Gugliotta,1610612764,WAS,78,35.8,6.9,14.9,0.466,0.5,1.9,0.27,2.7,4.0,0.685,2.4,6.9,9.3,3.5,2.2,0.7,3.2,17.1,20.5,1993
363,32,Christian Laettner,1610612750,MIN,70,34.7,5.7,12.6,0.448,0.1,0.4,0.24,5.4,6.8,0.783,2.3,6.3,8.6,4.4,1.2,1.2,3.7,16.8,20.1,1993
47,33,Wayman Tisdale,1610612758,SAC,79,32.4,7.0,13.9,0.501,0.0,0.0,0.0,2.7,3.4,0.808,2.0,5.1,7.1,1.8,0.5,0.7,1.6,16.7,17.5,1993
375,34,Isaiah Rider,1610612750,MIN,79,30.6,6.6,14.1,0.468,0.7,1.9,0.36,2.7,3.4,0.811,1.5,2.5,4.0,2.6,0.7,0.4,2.8,16.6,13.3,1993
105,35,Dan Majerle,1610612756,PHX,80,40.1,6.0,14.2,0.418,2.4,6.3,0.382,2.2,3.0,0.739,1.5,2.9,4.4,3.4,1.6,0.5,1.7,16.5,15.7,1993
56,36,Gary Payton,1610612760,SEA,82,35.1,7.1,14.1,0.504,0.2,0.7,0.278,2.0,3.4,0.595,1.3,2.0,3.3,6.0,2.3,0.2,2.1,16.5,17.8,1993
117,37,Jeff Malone,1610612755,PHL,77,33.2,6.8,14.0,0.486,0.1,0.2,0.583,2.7,3.2,0.83,0.7,1.9,2.6,1.6,0.5,0.1,1.1,16.4,12.3,1993
209,38,Dell Curry,1610612766,CHH,82,26.5,6.5,14.3,0.455,1.9,4.6,0.402,1.4,1.6,0.873,0.9,2.3,3.2,2.7,1.2,0.3,1.5,16.3,14.2,1993
358,39,Anfernee Hardaway,1610612753,ORL,82,36.8,6.2,13.3,0.466,0.6,2.3,0.267,3.0,4.0,0.742,2.3,3.0,5.4,6.6,2.3,0.6,3.6,16.0,19.2,1993
204,40,Jeff Hornacek,1610612762,UTH,80,35.3,5.9,12.6,0.47,0.9,2.6,0.337,3.3,3.7,0.878,0.8,2.7,3.5,5.2,1.6,0.2,2.1,15.9,17.2,1993
98,41,Nick Anderson,1610612753,ORL,81,34.7,6.2,13.0,0.478,1.2,3.9,0.322,2.1,3.1,0.672,1.4,4.5,5.9,3.6,1.7,0.4,2.0,15.8,17.5,1993
22,42,Rik Smits,1610612754,IND,78,27.1,6.3,11.8,0.534,0.0,0.0,0.0,3.1,3.8,0.793,1.7,4.5,6.2,2.0,0.6,1.1,1.9,15.7,17.3,1993
244,43,Dee Brown,1610612738,BOS,77,37.2,6.4,13.3,0.48,0.4,1.2,0.313,2.4,2.8,0.831,0.8,3.1,3.9,4.5,2.0,0.6,1.6,15.5,17.5,1993
111,44,LaPhonso Ellis,1610612743,DEN,79,34.2,6.1,12.2,0.502,0.1,0.3,0.304,3.1,4.5,0.674,2.8,5.8,8.6,2.1,0.8,1.0,2.2,15.4,18.2,1993
785,45,Eric Murdock,1610612749,MIL,82,30.9,5.8,12.4,0.468,0.8,2.0,0.411,2.9,3.5,0.813,1.1,2.1,3.2,6.7,2.4,0.1,2.5,15.3,17.9,1993
107,46,Dale Ellis,1610612759,SAN,77,33.6,6.2,12.6,0.494,1.7,4.3,0.395,1.1,1.4,0.776,0.9,2.4,3.3,1.0,0.9,0.1,1.0,15.2,12.9,1993
938,47,Rony Seikaly,1610612748,MIA,72,33.5,5.4,11.2,0.488,0.0,0.0,0.0,4.2,5.9,0.72,3.4,6.9,10.3,1.9,0.8,1.4,2.7,15.1,19.4,1993
129,48,Dino Radja,1610612738,BOS,80,28.8,6.1,11.8,0.521,0.0,0.0,0.0,2.8,3.8,0.751,2.4,4.8,7.2,1.4,0.9,0.8,1.9,15.1,17.0,1993
270,48,Horace Grant,1610612741,CHI,70,36.7,6.6,12.5,0.524,0.0,0.1,0.0,2.0,3.3,0.596,4.4,6.6,11.0,3.4,1.1,1.2,1.6,15.1,22.9,1993
304,50,John Stockton,1610612762,UTH,82,36.2,5.6,10.6,0.528,0.6,1.8,0.322,3.3,4.1,0.805,0.9,2.3,3.1,12.6,2.4,0.3,3.2,15.1,24.4,1993
1489,51,Lionel Simmons,1610612758,SAC,75,36.0,5.8,13.3,0.438,0.1,0.2,0.353,3.3,4.3,0.777,2.2,5.3,7.5,4.1,1.4,0.7,2.4,15.1,17.8,1993
182,52,Billy Owens,1610612744,GOS,79,34.7,6.2,12.3,0.507,0.0,0.2,0.2,2.5,4.1,0.61,2.9,5.2,8.1,4.1,1.1,0.8,2.7,15.0,18.7,1993
96,53,Detlef Schrempf,1610612760,SEA,81,33.7,5.5,11.1,0.493,0.3,0.8,0.324,3.7,4.8,0.769,1.8,3.8,5.6,3.4,0.9,0.1,2.1,15.0,16.1,1993
769,54,B.J. Armstrong,1610612741,CHI,82,33.8,5.8,12.3,0.476,0.7,1.6,0.444,2.4,2.8,0.855,0.3,1.7,2.1,3.9,1.0,0.1,1.6,14.8,13.4,1993
278,54,Stacey Augmon,1610612737,ATL,82,31.8,5.4,10.5,0.51,0.0,0.1,0.143,4.1,5.3,0.764,2.2,2.6,4.8,2.3,1.8,0.5,1.8,14.8,16.0,1993
920,56,A.C. Green,1610612756,PHX,82,34.5,5.7,11.3,0.502,0.1,0.4,0.229,3.2,4.4,0.735,3.4,5.8,9.2,1.7,0.9,0.5,1.2,14.7,18.8,1993
28,57,Doug West,1610612750,MIN,72,30.3,6.0,12.4,0.487,0.0,0.1,0.125,2.6,3.2,0.81,0.8,2.4,3.2,2.4,0.9,0.3,1.9,14.7,12.6,1993
765,58,Hersey Hawkins,1610612766,CHH,82,32.3,4.8,10.5,0.46,1.0,2.9,0.332,3.8,4.4,0.862,1.1,3.5,4.6,2.6,1.6,0.3,1.9,14.4,15.3,1993
786,59,Gerald Wilkins,1610612739,CLE,82,33.8,5.4,11.9,0.457,1.0,2.6,0.396,2.4,3.0,0.776,1.3,2.4,3.7,3.1,1.3,0.5,1.6,14.3,14.1,1993
124,60,Vlade Divac,1610612747,LAL,79,34.0,5.7,11.3,0.506,0.1,0.6,0.191,2.6,3.8,0.686,3.6,7.2,10.8,3.9,1.2,1.4,2.4,14.2,22.2,1993
383,61,Kendall Gill,1610612760,SEA,79,30.8,5.4,12.3,0.443,0.5,1.5,0.317,2.7,3.5,0.782,1.2,2.2,3.4,3.5,1.9,0.4,1.8,14.1,13.8,1993
901,62,Otis Thorpe,1610612745,HOU,82,35.5,5.5,9.8,0.561,0.0,0.0,0.0,3.1,4.7,0.657,3.3,7.3,10.6,2.3,0.8,0.3,2.3,14.0,19.9,1993
236,63,Kevin Edwards,1610612751,NJN,82,33.3,5.7,12.5,0.458,0.4,1.2,0.354,2.0,2.6,0.77,1.1,2.3,3.4,2.8,1.5,0.4,1.6,14.0,13.0,1993
302,64,Mookie Blaylock,1610612737,ATL,81,36.0,5.5,13.3,0.411,1.4,4.2,0.334,1.4,2.0,0.73,1.4,3.8,5.2,9.7,2.6,0.5,2.4,13.8,21.1,1993
73,65,Hot Rod Williams,1610612739,CLE,76,35.0,5.2,10.9,0.478,0.0,0.0,0.0,3.3,4.6,0.728,2.7,4.8,7.6,2.5,1.0,1.7,1.8,13.7,17.8,1993
52,66,Micheal Williams,1610612750,MIN,71,31.1,4.4,9.7,0.457,0.1,0.6,0.222,4.7,5.6,0.839,0.9,2.2,3.1,7.2,1.7,0.3,2.9,13.7,17.0,1993
137,67,Vernon Maxwell,1610612745,HOU,75,34.3,5.1,13.0,0.389,1.6,5.4,0.298,1.9,2.5,0.749,0.6,2.5,3.1,5.1,1.7,0.3,2.5,13.6,12.6,1993
89,68,Nick Van Exel,1610612747,LAL,81,33.3,5.1,13.0,0.394,1.5,4.5,0.338,1.9,2.4,0.781,0.6,2.4,2.9,5.8,1.0,0.1,1.8,13.6,13.2,1993
452,69,Vin Baker,1610612749,MIL,82,31.2,5.3,10.6,0.501,0.0,0.1,0.2,2.9,5.0,0.569,3.4,4.2,7.6,2.0,0.7,1.4,2.0,13.5,15.7,1993
428,70,Sherman Douglas,1610612738,BOS,78,35.8,5.4,11.8,0.462,0.2,0.7,0.232,2.3,3.5,0.641,0.9,1.6,2.5,8.8,1.1,0.1,3.0,13.3,15.3,1993
344,71,Dana Barros,1610612755,PHL,81,31.1,5.1,10.8,0.469,1.7,4.4,0.381,1.4,1.8,0.8,0.3,2.1,2.4,5.2,1.3,0.1,2.1,13.3,14.1,1993
783,72,Frank Brickowski,1610612766,CHH,71,29.5,5.2,10.6,0.488,0.1,0.3,0.2,2.7,3.6,0.768,1.2,4.5,5.7,3.1,1.1,0.4,2.5,13.2,14.7,1993
345,73,Terry Porter,1610612757,POR,77,26.9,4.5,10.9,0.416,1.4,3.7,0.39,2.6,3.0,0.872,0.6,2.2,2.8,5.2,1.0,0.2,2.2,13.1,13.5,1993
199,74,Reggie Williams,1610612743,DEN,82,32.4,5.1,12.4,0.412,0.8,2.8,0.278,2.0,2.7,0.733,1.2,3.6,4.8,3.7,1.4,0.8,2.0,13.0,13.7,1993
192,75,Dennis Scott,1610612753,ORL,82,27.8,4.7,11.6,0.405,1.9,4.7,0.399,1.5,1.9,0.774,0.7,2.0,2.7,2.6,1.0,0.4,1.1,12.8,11.0,1993
892,76,Spud Webb,1610612758,SAC,79,32.5,4.7,10.3,0.46,0.7,2.1,0.335,2.6,3.2,0.813,0.6,2.3,2.8,6.7,1.2,0.3,2.1,12.7,15.4,1993
103,77,Todd Day,1610612749,MIL,76,28.0,4.6,11.1,0.415,0.4,1.9,0.223,3.0,4.4,0.698,1.5,2.6,4.1,1.8,1.4,0.7,1.7,12.7,11.1,1993
78615,78,Orlando Woolridge,1610612755,PHL,74,26.4,4.9,10.4,0.471,0.0,0.2,0.071,2.8,4.1,0.689,1.4,2.6,4.0,1.9,0.6,0.8,1.9,12.7,11.2,1993
179,79,Bryant Stith,1610612743,DEN,82,34.8,4.5,9.9,0.45,0.0,0.1,0.222,3.5,4.3,0.829,1.5,2.8,4.3,2.4,1.4,0.2,1.6,12.5,13.0,1993
64,80,Sam Perkins,1610612760,SEA,81,26.8,4.2,9.6,0.438,1.2,3.3,0.367,2.7,3.4,0.801,1.5,3.0,4.5,1.4,0.8,0.4,1.3,12.3,12.1,1993
922,81,Elden Campbell,1610612747,LAL,76,29.6,4.9,10.6,0.462,0.0,0.0,0.0,2.5,3.6,0.689,2.2,4.6,6.8,1.1,0.8,1.9,1.3,12.3,14.9,1993
149,82,Michael Adams,1610612764,WAS,70,33.4,4.1,10.0,0.408,0.8,2.7,0.288,3.2,3.9,0.83,0.5,2.1,2.6,6.9,1.4,0.1,2.4,12.1,14.1,1993
251,83,Sean Elliott,1610612765,DET,73,33.0,4.9,10.8,0.455,0.4,1.2,0.299,1.9,2.4,0.803,0.9,2.7,3.6,2.7,0.7,0.4,1.8,12.1,11.4,1993
87,84,Dikembe Mutombo,1610612743,DEN,82,34.8,4.5,7.8,0.569,0.0,0.0,0.0,3.1,5.4,0.583,3.5,8.4,11.8,1.5,0.7,4.1,2.5,12.0,22.1,1993
365,85,Derrick McKey,1610612754,IND,76,34.4,4.7,9.3,0.5,0.1,0.4,0.29,2.5,3.3,0.756,1.7,3.6,5.3,4.3,1.5,0.6,3.0,12.0,15.2,1993
80,86,Ken Norman,1610612749,MIL,82,31.0,5.0,11.2,0.448,0.8,2.3,0.333,1.1,2.2,0.503,2.1,4.0,6.1,2.7,0.7,0.6,1.8,11.9,12.9,1993
335,87,Willie Anderson,1610612759,SAN,80,31.1,4.9,10.5,0.471,0.3,0.9,0.324,1.8,2.1,0.848,0.9,2.2,3.0,4.3,0.9,0.6,1.9,11.9,13.0,1993
9,88,Sedale Threatt,1610612747,LAL,81,28.1,5.1,10.5,0.482,0.1,0.4,0.152,1.7,1.9,0.89,0.3,1.5,1.9,4.2,1.4,0.2,1.3,11.9,12.7,1993
288,89,Armen Gilliam,1610612751,NJN,82,24.0,4.2,8.3,0.51,0.0,0.0,0.0,3.3,4.4,0.759,2.4,3.7,6.1,0.8,0.5,0.7,1.3,11.8,13.5,1993
891,90,Charles Oakley,1610612752,NYK,82,35.8,4.4,9.3,0.478,0.0,0.0,0.0,3.0,3.8,0.776,4.3,7.5,11.8,2.7,1.3,0.2,2.4,11.8,19.8,1993
305,91,Robert Parish,1610612738,BOS,74,26.9,4.8,9.8,0.491,0.0,0.0,0.0,2.1,2.8,0.74,1.9,5.4,7.3,1.1,0.6,1.3,1.5,11.7,14.8,1993
919,92,Loy Vaught,1610612746,LAC,75,28.2,5.0,9.3,0.537,0.0,0.1,0.0,1.7,2.4,0.72,2.9,5.8,8.7,1.0,1.0,0.3,1.3,11.7,16.5,1993
898,93,Blue Edwards,1610612749,MIL,82,28.3,4.7,9.8,0.478,0.5,1.3,0.358,1.8,2.3,0.799,1.3,2.7,4.0,2.1,1.0,0.3,1.8,11.6,11.7,1993
181,94,Kenny Smith,1610612745,HOU,78,28.3,4.4,9.1,0.48,1.1,2.8,0.405,1.7,2.0,0.871,0.3,1.5,1.8,4.2,0.8,0.1,1.6,11.6,11.8,1993
456,95,Chuck Person,1610612750,MIN,77,26.4,4.6,10.9,0.422,1.3,3.5,0.368,1.1,1.4,0.759,0.7,2.6,3.3,2.4,0.6,0.2,1.6,11.6,9.8,1993
333,96,Kevin Gamble,1610612738,BOS,75,25.1,4.9,10.7,0.458,0.3,1.4,0.243,1.4,1.7,0.817,0.5,1.6,2.1,2.0,0.8,0.3,1.0,11.5,9.5,1993
698,97,Eddie Johnson,1610612766,CHH,73,20.0,4.6,10.1,0.459,0.8,2.1,0.393,1.4,1.7,0.78,1.1,2.0,3.1,1.7,0.5,0.1,1.2,11.5,9.8,1993
1365,98,Xavier McDaniel,1610612738,BOS,82,24.0,4.7,10.2,0.461,0.1,0.5,0.244,1.8,2.6,0.676,1.7,3.1,4.9,1.5,0.6,0.5,1.4,11.3,11.0,1993
1472,99,Tom Chambers,1610612762,UTH,80,23.0,4.1,9.4,0.44,0.2,0.6,0.311,2.8,3.5,0.786,1.1,3.0,4.1,1.0,0.5,0.4,1.1,11.2,10.0,1993
349,100,Mark Jackson,1610612746,LAC,79,34.3,4.2,9.3,0.452,0.5,1.6,0.283,2.1,2.7,0.791,1.4,3.1,4.4,8.6,1.5,0.1,2.9,10.9,17.0,1993
422,101,Avery Johnson,1610612744,GOS,82,28.4,4.3,8.8,0.492,0.0,0.1,0.0,2.2,3.1,0.704,0.5,1.6,2.1,5.3,1.4,0.1,2.1,10.9,12.3,1993
389,102,Toni Kukoc,1610612741,CHI,75,24.1,4.2,9.7,0.431,0.4,1.6,0.271,2.1,2.8,0.743,1.3,2.7,4.0,3.4,1.1,0.4,2.2,10.9,11.2,1993
177,103,Muggsy Bogues,1610612766,CHH,77,35.7,4.6,9.8,0.471,0.0,0.2,0.167,1.6,2.0,0.806,1.0,3.1,4.1,10.1,1.7,0.0,2.2,10.8,19.0,1993
296,104,Rick Fox,1610612738,BOS,82,25.6,4.1,8.9,0.467,0.4,1.2,0.33,2.1,2.8,0.757,1.3,3.0,4.3,2.6,1.0,0.6,1.9,10.8,12.1,1993
265,105,Harvey Grant,1610612757,POR,77,27.4,4.6,10.1,0.46,0.0,0.1,0.286,1.1,1.7,0.641,1.4,3.1,4.6,1.4,0.9,0.6,0.7,10.4,11.1,1993
283,106,Lindsey Hunter,1610612765,DET,82,26.5,4.1,10.9,0.375,0.8,2.5,0.333,1.3,1.7,0.732,0.6,1.7,2.3,4.8,1.5,0.1,2.2,10.3,9.4,1993
271,107,Johnny Newman,1610612751,NJN,81,21.0,3.9,8.2,0.471,0.3,1.1,0.267,2.2,2.8,0.809,1.1,1.2,2.2,0.9,0.9,0.3,1.1,10.3,8.6,1993
1460,108,James Worthy,1610612747,LAL,80,20.0,4.3,10.5,0.406,0.4,1.4,0.288,1.3,1.7,0.741,0.6,1.7,2.3,1.9,0.6,0.2,1.2,10.2,7.3,1993
219,109,Vinny Del Negro,1610612759,SAN,77,25.3,4.0,8.2,0.487,0.2,0.6,0.349,1.8,2.2,0.824,0.4,1.7,2.1,4.2,0.8,0.0,1.3,10.0,11.2,1993
378,110,Craig Ehlo,1610612737,ATL,82,26.2,3.9,8.6,0.446,0.9,2.7,0.348,1.4,1.9,0.727,0.9,2.5,3.4,3.3,1.7,0.3,1.6,10.0,11.8,1993
101,111,Scott Skiles,1610612753,ORL,82,28.1,3.4,7.9,0.429,0.8,2.0,0.412,2.4,2.7,0.878,0.5,1.8,2.3,6.1,0.6,0.0,2.4,9.9,11.8,1993
109,112,Robert Horry,1610612745,HOU,81,29.3,4.0,8.7,0.459,0.5,1.7,0.324,1.4,1.9,0.732,1.6,3.9,5.4,2.9,1.5,0.9,1.7,9.9,13.7,1993
433,113,Buck Williams,1610612757,POR,81,32.5,3.6,6.5,0.555,0.0,0.0,0.0,2.5,3.7,0.679,3.9,6.5,10.4,1.0,0.7,0.6,1.4,9.7,16.9,1993
157,114,Derek Harper,1610612752,NYK,82,26.9,3.7,9.1,0.407,0.9,2.5,0.36,1.4,2.0,0.687,0.2,1.5,1.7,4.1,1.5,0.1,1.6,9.6,9.4,1993
248,115,George Lynch,1610612747,LAL,71,24.8,4.1,8.1,0.508,0.0,0.1,0.0,1.4,2.3,0.596,3.1,2.7,5.8,1.4,1.4,0.4,1.2,9.6,12.4,1993
168,116,Chris Mills,1610612739,CLE,79,25.6,3.6,8.6,0.419,0.5,1.5,0.311,1.7,2.2,0.778,1.7,3.4,5.1,1.6,0.7,0.6,1.1,9.4,10.8,1993
104,117,Benoit Benjamin,1610612751,NJN,77,23.6,3.7,7.6,0.48,0.0,0.0,0.0,2.0,2.8,0.71,1.8,4.7,6.5,0.6,0.5,1.2,1.3,9.3,12.0,1993
355,118,Vincent Askew,1610612760,SEA,80,21.1,3.4,7.1,0.481,0.1,0.4,0.194,2.2,2.6,0.829,0.8,1.6,2.3,2.4,0.9,0.2,0.9,9.1,10.0,1993
216,119,Brian Shaw,1610612748,MIA,77,26.5,3.6,8.7,0.417,0.9,2.8,0.338,0.8,1.2,0.719,1.4,3.2,4.5,5.0,0.9,0.3,2.2,9.0,12.1,1993
897,120,Tim Perry,1610612755,PHL,80,29.2,3.4,7.8,0.435,0.9,2.5,0.365,1.3,2.2,0.58,1.5,3.6,5.1,1.2,0.8,1.0,1.0,9.0,10.7,1993
462,121,J.R. Reid,1610612759,SAN,70,19.2,3.7,7.6,0.491,0.0,0.0,0.0,1.5,2.2,0.699,1.3,1.8,3.1,1.0,0.6,0.4,1.2,9.0,8.4,1993
771,122,Elmore Spencer,1610612746,LAC,76,25.4,3.8,7.1,0.533,0.0,0.0,0.0,1.3,2.1,0.599,1.3,4.2,5.5,1.0,0.4,1.7,2.2,8.9,11.0,1993
380,123,Tony Smith,1610612747,LAL,73,22.2,3.7,8.5,0.441,0.2,0.7,0.32,1.2,1.6,0.714,1.5,1.2,2.7,2.0,0.8,0.2,1.0,8.8,8.3,1993
475,124,Doug Smith,1610612742,DAL,79,21.3,3.7,8.6,0.435,0.0,0.1,0.222,1.3,1.6,0.835,1.4,3.0,4.4,1.5,1.0,0.5,1.2,8.8,10.0,1993
70,125,Steve Kerr,1610612741,CHI,82,24.8,3.5,7.0,0.497,0.6,1.5,0.419,1.0,1.2,0.856,0.3,1.3,1.6,2.6,0.9,0.0,0.7,8.6,9.4,1993
280,126,Felton Spencer,1610612762,UTH,79,28.0,3.2,6.4,0.505,0.0,0.0,0.0,2.1,3.4,0.607,3.0,5.4,8.3,0.5,0.5,0.8,1.6,8.6,12.7,1993
275,127,Allan Houston,1610612765,DET,79,19.2,3.4,8.5,0.405,0.4,1.5,0.299,1.1,1.4,0.824,0.2,1.3,1.5,1.3,0.4,0.2,1.3,8.5,5.3,1993
184,128,Bobby Phills,1610612739,CLE,72,21.3,3.4,7.1,0.471,0.0,0.2,0.083,1.6,2.2,0.72,1.0,2.0,2.9,1.8,0.9,0.2,0.9,8.3,8.9,1993
100,129,Tim Legler,1610612742,DAL,79,16.7,2.9,6.7,0.438,0.7,1.8,0.374,1.8,2.1,0.84,0.5,1.2,1.6,1.5,0.7,0.2,0.8,8.3,7.4,1993
210,130,Terrell Brandon,1610612739,CLE,73,21.2,3.2,7.5,0.42,0.1,0.4,0.219,1.9,2.2,0.858,0.5,1.7,2.2,3.8,1.2,0.2,1.5,8.3,9.5,1993
423,131,Chris Gatling,1610612744,GOS,82,15.8,3.3,5.6,0.588,0.0,0.0,0.0,1.6,2.5,0.62,1.7,3.1,4.8,0.5,0.5,0.8,1.0,8.2,10.5,1993
915,132,Rodney Rogers,1610612743,DEN,79,17.8,3.0,6.9,0.439,0.4,1.2,0.38,1.6,2.4,0.672,1.1,1.7,2.9,1.3,0.8,0.6,1.7,8.1,7.3,1993
895,133,Tyrone Corbin,1610612762,UTH,82,26.2,3.3,7.2,0.456,0.1,0.4,0.207,1.4,1.8,0.813,1.8,2.9,4.7,1.5,1.2,0.3,1.1,8.0,10.4,1993
183,134,Bison Dele,1610612743,DEN,80,18.8,3.1,5.8,0.541,0.0,0.0,0.0,1.7,2.6,0.649,1.7,3.9,5.6,0.6,0.6,1.1,1.3,8.0,11.0,1993
