PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF,Year
84,17,Latrell Sprewell,1610612744,GOS,69,40.2,7.1,17.0,0.418,1.3,4.7,0.276,5.1,6.5,0.781,0.8,2.9,3.7,4.0,1.6,0.7,3.3,20.6,16.0,1994
344,18,Dana Barros,1610612755,PHL,82,40.5,7.0,14.2,0.49,2.4,5.2,0.464,4.2,4.7,0.899,0.3,3.0,3.3,7.5,1.8,0.0,3.0,20.6,22.6,1994
375,19,Isaiah Rider,1610612750,MIN,75,35.3,7.4,16.7,0.447,1.9,5.3,0.351,3.7,4.5,0.817,1.2,2.1,3.3,3.3,0.9,0.3,3.1,20.4,15.1,1994
255,20,Grant Hill,1610612765,DET,70,38.3,7.3,15.2,0.477,0.1,0.4,0.148,5.3,7.3,0.732,1.8,4.6,6.4,5.0,1.8,0.9,2.9,19.9,21.2,1994
397,21,Reggie Miller,1610612754,IND,81,32.9,6.2,13.5,0.462,2.4,5.8,0.415,4.7,5.3,0.897,0.4,2.2,2.6,3.0,1.2,0.2,1.9,19.6,16.9,1994
96,22,Detlef Schrempf,1610612760,SEA,82,35.2,6.4,12.2,0.523,1.1,2.2,0.514,5.3,6.4,0.839,1.6,4.5,6.2,3.8,1.1,0.4,2.1,19.2,21.7,1994
913,23,Larry Johnson,1610612766,CHH,81,39.9,7.2,15.0,0.48,1.0,2.6,0.386,3.4,4.4,0.774,2.3,4.9,7.2,4.6,1.0,0.3,2.6,18.8,20.5,1994
431,24,Shawn Kemp,1610612760,SEA,82,32.7,6.6,12.2,0.547,0.0,0.1,0.286,5.3,7.1,0.749,3.9,7.0,10.9,1.8,1.2,1.5,3.2,18.7,23.6,1994
251,25,Sean Elliott,1610612759,SAN,81,35.3,6.2,13.2,0.468,1.7,4.1,0.408,4.0,5.0,0.807,0.8,2.8,3.5,2.5,1.0,0.5,1.9,18.1,15.8,1994
221,26,Clar. Weatherspoon,1610612755,PHL,76,39.4,7.1,16.3,0.439,0.1,0.3,0.19,3.7,5.0,0.751,1.9,5.0,6.9,2.8,1.5,0.9,2.5,18.1,17.3,1994
22,27,Rik Smits,1610612754,IND,78,30.5,7.2,13.6,0.526,0.0,0.0,0.0,3.6,4.8,0.753,2.5,5.2,7.7,1.4,0.5,1.0,2.4,17.9,18.6,1994
1122,28,Dominique Wilkins,1610612738,BOS,77,31.5,6.4,15.2,0.424,1.5,3.8,0.388,3.5,4.4,0.782,2.0,3.2,5.2,2.2,0.8,0.2,2.2,17.8,14.2,1994
452,29,Vin Baker,1610612749,MIL,82,41.0,7.2,15.0,0.483,0.1,0.3,0.292,3.1,5.3,0.593,3.5,6.8,10.3,3.6,1.0,1.4,2.7,17.7,21.5,1994
72,30,Kenny Anderson,1610612751,NJN,72,37.3,5.7,14.3,0.399,1.3,4.1,0.33,4.8,5.8,0.841,1.0,2.5,3.5,9.4,1.4,0.2,3.1,17.6,19.5,1994
919,31,Loy Vaught,1610612746,LAC,80,37.1,7.6,14.8,0.514,0.1,0.4,0.212,2.2,3.1,0.71,3.3,6.4,9.7,1.7,1.3,0.4,2.1,17.5,20.4,1994
302,32,Mookie Blaylock,1610612737,ATL,80,38.4,6.4,15.0,0.425,2.5,6.9,0.359,2.0,2.7,0.729,1.5,3.5,4.9,7.7,2.5,0.3,3.0,17.2,20.2,1994
89,33,Nick Van Exel,1610612747,LAL,80,36.8,5.8,13.8,0.42,2.3,6.4,0.358,2.9,3.8,0.783,0.3,2.5,2.8,8.3,1.2,0.1,2.8,16.9,17.6,1994
384,34,Calbert Cheaney,1610612764,WAS,78,34.0,6.6,14.5,0.453,1.2,3.6,0.339,2.2,2.7,0.812,1.3,2.8,4.1,2.3,1.0,0.3,1.9,16.6,13.9,1994
204,35,Jeff Hornacek,1610612762,UTH,81,33.3,6.0,11.6,0.514,1.1,2.7,0.406,3.5,4.0,0.882,0.7,1.9,2.6,4.3,1.6,0.2,1.8,16.5,17.3,1994
1005,36,Walt Williams,1610612758,SAC,77,35.6,5.8,13.0,0.446,1.3,3.8,0.348,3.5,4.7,0.731,1.3,3.2,4.5,4.1,1.6,0.8,3.2,16.4,15.7,1994
363,37,Christian Laettner,1610612750,MIN,81,34.2,5.6,11.4,0.489,0.2,0.5,0.325,5.0,6.2,0.818,2.0,5.5,7.6,2.9,1.2,1.1,2.8,16.3,19.4,1994
120,38,Steven Smith,1610612737,ATL,80,33.3,5.4,12.6,0.426,1.7,5.2,0.329,3.9,4.6,0.841,1.3,2.2,3.5,3.4,0.8,0.4,1.9,16.3,14.5,1994
103,39,Todd Day,1610612749,MIL,82,33.1,5.4,12.8,0.424,2.0,5.1,0.39,3.1,4.2,0.754,1.2,2.8,3.9,1.6,1.3,0.8,1.9,16.0,13.3,1994
124,40,Vlade Divac,1610612747,LAL,80,35.1,6.1,12.0,0.507,0.1,0.7,0.189,3.7,4.8,0.777,3.3,7.1,10.4,4.1,1.4,2.2,2.6,16.0,24.5,1994
51,41,Mahmoud Abdul-Rauf,1610612743,DEN,73,28.5,6.5,13.8,0.47,1.1,2.9,0.386,1.9,2.1,0.885,0.4,1.4,1.9,3.6,1.1,0.1,1.6,16.0,13.4,1994
98,42,Nick Anderson,1610612753,ORL,76,34.1,5.8,12.1,0.476,2.4,5.7,0.415,1.9,2.7,0.704,1.1,3.3,4.4,4.1,1.6,0.3,1.9,15.8,17.3,1994
389,43,Toni Kukoc,1610612741,CHI,81,31.9,6.0,11.9,0.504,0.8,2.4,0.313,2.9,3.9,0.748,1.9,3.5,5.4,4.6,1.3,0.2,2.0,15.7,18.2,1994
244,44,Dee Brown,1610612738,BOS,79,35.3,5.5,12.4,0.447,1.6,4.1,0.385,3.0,3.5,0.852,0.8,2.4,3.2,3.8,1.4,0.6,1.8,15.6,15.4,1994
105,45,Dan Majerle,1610612756,PHX,82,37.7,5.3,12.6,0.425,2.4,6.7,0.363,2.5,3.4,0.73,1.3,3.3,4.6,4.1,1.2,0.5,1.3,15.6,16.5,1994
371,46,Terry Mills,1610612765,DET,72,34.9,5.8,13.0,0.447,1.5,4.0,0.382,2.4,3.0,0.799,1.7,6.0,7.8,2.2,0.9,0.5,2.0,15.5,17.1,1994
317,47,John Starks,1610612752,NYK,80,34.1,5.2,13.3,0.395,2.7,7.6,0.355,2.1,2.9,0.737,0.4,2.3,2.7,5.1,1.2,0.1,2.0,15.3,13.6,1994
288,48,Armen Gilliam,1610612751,NJN,82,30.1,5.5,11.0,0.503,0.0,0.0,0.0,3.7,4.8,0.77,2.3,5.1,7.5,1.2,0.8,1.1,1.9,14.8,16.9,1994
304,49,John Stockton,1610612762,UTH,82,35.0,5.2,9.6,0.542,1.2,2.8,0.449,3.0,3.7,0.804,0.7,2.4,3.1,12.3,2.4,0.3,3.3,14.7,24.3,1994
275,50,Allan Houston,1610612765,DET,76,26.3,5.2,11.3,0.463,2.1,4.9,0.424,1.9,2.3,0.86,0.4,1.8,2.2,2.2,0.8,0.2,1.5,14.5,12.0,1994
182,51,Billy Owens,1610612748,MIA,70,32.8,5.8,11.7,0.491,0.0,0.3,0.091,2.8,4.5,0.62,2.9,4.3,7.2,3.5,1.1,0.4,2.9,14.3,16.0,1994
765,52,Hersey Hawkins,1610612766,CHH,82,33.3,4.8,9.9,0.482,1.6,3.6,0.44,3.2,3.7,0.867,0.7,3.1,3.8,3.2,1.5,0.2,1.8,14.3,15.6,1994
441,53,Lamond Murray,1610612746,LAC,81,31.6,5.4,13.5,0.402,0.8,2.7,0.298,2.5,3.3,0.754,1.6,2.7,4.4,1.6,0.9,0.7,2.0,14.1,10.8,1994
769,54,B.J. Armstrong,1610612741,CHI,82,31.4,5.1,10.9,0.468,1.3,3.1,0.427,2.5,2.8,0.884,0.3,2.0,2.3,3.0,1.0,0.1,1.3,14.0,13.0,1994
278,55,Stacey Augmon,1610612737,ATL,76,31.1,5.2,11.5,0.453,0.1,0.3,0.269,3.3,4.6,0.728,2.1,2.8,4.8,2.6,1.3,0.6,2.0,13.9,13.7,1994
238,56,Tyrone Hill,1610612739,CLE,70,34.2,5.0,9.9,0.504,0.0,0.0,0.0,3.8,5.7,0.662,3.8,7.1,10.9,0.8,0.8,0.6,2.2,13.8,17.9,1994
383,57,Kendall Gill,1610612760,SEA,73,29.1,5.4,11.8,0.457,0.9,2.3,0.368,2.1,2.9,0.742,1.4,2.6,4.0,2.6,1.6,0.4,1.9,13.7,13.3,1994
422,58,Avery Johnson,1610612759,SAN,82,36.7,5.5,10.5,0.519,0.0,0.3,0.136,2.5,3.6,0.685,0.6,1.9,2.5,8.2,1.4,0.2,2.5,13.4,17.0,1994
199,59,Reggie Williams,1610612743,DEN,74,29.7,5.2,11.4,0.459,1.1,3.6,0.32,1.8,2.4,0.759,1.3,3.2,4.4,3.1,1.5,0.9,1.7,13.4,15.0,1994
901,60,Otis Thorpe,1610612757,POR,70,29.9,5.5,9.7,0.565,0.0,0.1,0.0,2.4,4.0,0.594,2.9,5.1,8.0,1.6,0.6,0.4,1.9,13.4,16.2,1994
356,61,Chris Morris,1610612751,NJN,71,30.0,4.9,12.1,0.41,1.5,4.5,0.334,2.0,2.7,0.728,2.5,3.1,5.7,2.1,1.2,0.7,1.6,13.4,13.5,1994
365,62,Derrick McKey,1610612754,IND,81,34.6,5.1,10.3,0.493,0.4,1.1,0.36,2.7,3.7,0.744,1.5,3.3,4.9,3.4,1.5,0.6,2.1,13.3,15.5,1994
258,63,Brian Grant,1610612758,SAC,80,28.6,5.2,10.1,0.511,0.0,0.1,0.25,2.9,4.5,0.636,2.6,4.9,7.5,1.2,0.6,1.5,2.0,13.2,15.4,1994
785,64,Eric Murdock,1610612749,MIL,75,28.8,4.5,10.9,0.415,1.2,3.2,0.375,2.8,3.6,0.79,0.6,2.2,2.9,6.4,1.5,0.2,2.6,13.0,14.3,1994
28,65,Doug West,1610612750,MIN,71,32.8,4.9,10.7,0.461,0.2,0.9,0.18,2.9,3.5,0.837,0.8,2.4,3.2,2.6,0.9,0.3,1.8,12.9,11.9,1994
270,66,Horace Grant,1610612753,ORL,74,36.4,5.4,9.6,0.567,0.0,0.1,0.0,2.0,2.9,0.692,3.0,6.6,9.7,2.3,1.0,1.2,1.1,12.8,20.9,1994
64,67,Sam Perkins,1610612760,SEA,82,28.7,4.2,9.0,0.466,1.7,4.2,0.397,2.6,3.3,0.799,1.2,3.7,4.9,1.6,0.9,0.5,0.9,12.7,14.2,1994
293,68,Charles Smith,1610612752,NYK,76,28.3,4.6,9.8,0.471,0.1,0.4,0.226,3.4,4.2,0.792,1.9,2.4,4.3,1.6,0.6,1.3,1.9,12.7,12.4,1994
80,69,Ken Norman,1610612737,ATL,74,25.4,5.2,11.6,0.453,1.3,3.9,0.344,0.9,1.9,0.457,1.4,3.5,4.9,1.3,0.5,0.3,1.3,12.7,10.9,1994
339,70,Tom Gugliotta,1610612750,MIN,77,33.4,4.8,10.9,0.443,0.8,2.4,0.323,2.3,3.3,0.69,2.1,5.3,7.4,3.6,1.7,0.8,2.5,12.7,16.7,1994
923,71,Donyell Marshall,1610612744,GOS,72,29.0,4.8,12.2,0.394,1.0,3.4,0.284,2.0,3.1,0.662,1.9,3.7,5.6,1.5,0.6,1.2,1.6,12.6,11.5,1994
73,72,Hot Rod Williams,1610612739,CLE,74,35.7,4.9,10.9,0.452,0.0,0.1,0.2,2.6,3.9,0.685,2.3,4.5,6.9,2.6,1.1,1.4,2.0,12.6,15.3,1994
922,73,Elden Campbell,1610612747,LAL,73,28.4,4.9,10.8,0.459,0.0,0.0,0.0,2.6,4.0,0.666,2.3,3.8,6.1,1.3,0.9,1.8,1.3,12.5,14.1,1994
219,74,Vinny Del Negro,1610612759,SAN,75,31.5,5.0,10.2,0.486,0.9,2.2,0.407,1.7,2.2,0.79,0.4,2.2,2.6,3.0,0.8,0.2,0.7,12.5,12.6,1994
168,75,Chris Mills,1610612739,CLE,80,35.2,4.5,10.7,0.42,1.2,3.0,0.392,2.2,2.7,0.817,1.2,3.3,4.6,1.9,0.7,0.4,1.5,12.3,11.8,1994
915,76,Rodney Rogers,1610612743,DEN,80,26.8,4.7,9.6,0.488,0.6,1.9,0.338,2.2,3.4,0.651,1.7,3.2,4.8,2.0,1.2,0.6,2.2,12.2,12.5,1994
467,77,Jason Kidd,1610612742,DAL,79,33.8,4.2,10.8,0.385,0.9,3.3,0.272,2.4,3.5,0.698,1.9,3.5,5.4,7.7,1.9,0.3,3.2,11.7,16.1,1994
3,78,Grant Long,1610612737,ATL,81,32.6,4.2,8.8,0.478,0.1,0.4,0.355,3.0,4.0,0.751,2.4,5.1,7.5,1.6,1.3,0.4,1.9,11.6,14.9,1994
892,79,Spud Webb,1610612758,SAC,76,32.3,4.0,9.1,0.438,0.6,1.9,0.331,3.0,3.2,0.934,0.4,1.9,2.3,6.2,1.0,0.1,2.4,11.6,13.4,1994
87,80,Dikembe Mutombo,1610612743,DEN,82,37.8,4.3,7.7,0.556,0.0,0.0,0.0,3.0,4.6,0.654,3.9,8.7,12.5,1.4,0.5,3.9,2.3,11.5,22.5,1994
157,81,Derek Harper,1610612752,NYK,80,34.0,4.2,9.5,0.446,1.3,3.7,0.363,1.7,2.4,0.724,0.4,2.0,2.4,5.7,1.0,0.1,1.9,11.5,13.0,1994
412,82,Sharone Wright,1610612755,PHL,79,25.9,4.6,9.8,0.465,0.0,0.1,0.0,2.3,3.6,0.645,2.4,3.6,6.0,0.6,0.5,1.3,1.9,11.4,11.4,1994
107,83,Dale Ellis,1610612743,DEN,81,24.6,4.3,9.6,0.453,1.3,3.2,0.403,1.4,1.6,0.866,0.7,2.0,2.7,0.7,0.5,0.1,1.0,11.3,8.9,1994
179,84,Bryant Stith,1610612743,DEN,81,28.8,3.9,8.2,0.472,0.2,0.8,0.294,3.3,4.0,0.824,1.2,2.1,3.3,1.9,1.1,0.2,1.4,11.2,11.4,1994
920,85,A.C. Green,1610612756,PHX,82,32.8,3.8,7.5,0.504,0.5,1.5,0.339,3.1,4.2,0.732,2.4,5.8,8.2,1.5,0.7,0.4,1.4,11.2,15.7,1994
177,86,Muggsy Bogues,1610612766,CHH,78,33.7,4.5,9.4,0.477,0.1,0.4,0.2,2.1,2.3,0.889,0.7,2.6,3.3,8.7,1.3,0.0,1.7,11.1,17.5,1994
184,87,Bobby Phills,1610612739,CLE,80,31.3,4.2,10.2,0.414,0.2,0.7,0.345,2.3,2.9,0.779,1.1,2.2,3.3,2.3,1.4,0.3,1.4,11.0,10.3,1994
71,88,Pooh Richardson,1610612746,LAC,80,35.8,4.4,11.2,0.394,1.1,3.1,0.357,1.0,1.6,0.648,0.5,2.8,3.3,7.9,1.6,0.2,2.1,10.9,14.4,1994
399,89,Sean Rooks,1610612750,MIN,80,30.1,3.6,7.7,0.47,0.0,0.1,0.0,3.6,4.8,0.761,2.1,4.0,6.1,1.2,0.4,0.9,1.8,10.9,12.4,1994
178,90,Olden Polynice,1610612758,SAC,81,31.3,4.6,8.5,0.544,0.0,0.0,1.0,1.5,2.4,0.639,3.4,5.5,9.0,0.8,0.6,0.6,1.4,10.8,15.6,1994
456,91,Chuck Person,1610612759,SAN,81,25.1,3.9,9.3,0.423,2.1,5.5,0.387,0.8,1.3,0.647,0.6,2.6,3.2,1.3,0.6,0.1,1.3,10.8,8.9,1994
905,92,Dale Davis,1610612754,IND,74,31.7,4.4,7.8,0.563,0.0,0.0,0.0,1.9,3.5,0.533,3.5,5.9,9.4,0.8,1.0,1.6,1.7,10.6,16.6,1994
143,93,Terry Dehere,1610612746,LAC,80,22.2,3.5,8.6,0.407,0.6,2.0,0.294,2.9,3.7,0.784,0.4,1.5,1.9,2.8,0.6,0.1,2.0,10.4,8.0,1994
445,94,Wesley Person,1610612756,PHX,78,23.1,4.0,8.2,0.484,1.5,3.4,0.436,1.0,1.3,0.792,0.9,1.7,2.6,1.3,0.6,0.3,1.0,10.4,9.8,1994
128,95,David Benoit,1610612762,UTH,71,25.9,4.0,8.3,0.486,0.5,1.6,0.33,1.9,2.2,0.841,1.4,3.8,5.2,0.8,0.6,0.7,1.1,10.4,12.1,1994
181,96,Kenny Smith,1610612745,HOU,81,25.1,3.5,7.3,0.484,1.8,4.1,0.429,1.6,1.8,0.851,0.3,1.6,1.9,4.0,0.9,0.1,1.5,10.4,11.7,1994
324,97,Anthony Peeler,1610612747,LAL,73,21.4,3.9,9.0,0.432,1.2,3.0,0.389,1.4,1.8,0.797,0.8,1.5,2.3,1.7,0.7,0.2,1.1,10.4,8.6,1994
461,98,Popeye Jones,1610612742,DAL,80,29.8,4.7,10.5,0.443,0.0,0.2,0.083,1.0,1.6,0.645,4.1,6.4,10.6,2.0,0.4,0.3,1.6,10.3,15.7,1994
2,99,Byron Scott,1610612754,IND,80,19.1,3.3,7.3,0.455,1.0,2.5,0.389,2.4,2.8,0.85,0.2,1.7,1.9,1.4,0.8,0.2,1.5,10.0,8.3,1994
376,100,Eric Montross,1610612738,BOS,78,29.7,3.9,7.4,0.534,0.0,0.0,0.0,2.1,3.4,0.635,2.5,4.7,7.3,0.5,0.4,0.8,1.4,10.0,12.8,1994
49,101,Gheorghe Muresan,1610612764,WAS,73,23.6,4.2,7.4,0.56,0.0,0.0,0.0,1.7,2.4,0.709,2.5,4.2,6.7,0.5,0.7,1.7,1.6,10.0,14.1,1994
93,101,Hubert Davis,1610612752,NYK,82,20.7,3.6,7.5,0.48,1.6,3.5,0.455,1.2,1.5,0.808,0.4,1.0,1.3,1.8,0.4,0.1,1.1,10.0,8.5,1994
55,103,Marty Conlon,1610612749,MIL,82,25.2,4.2,7.9,0.532,0.1,0.4,0.276,1.5,2.4,0.613,2.0,3.2,5.2,1.3,0.5,0.2,1.5,9.9,11.1,1994
193,104,Anthony Mason,1610612752,NYK,77,32.4,3.7,6.6,0.566,0.0,0.0,0.0,2.5,3.9,0.641,2.4,6.1,8.4,3.1,0.9,0.3,1.6,9.9,16.8,1994
355,105,Vincent Askew,1610612760,SEA,71,24.2,3.5,7.1,0.492,0.4,1.3,0.33,2.5,3.4,0.739,0.9,1.6,2.5,2.5,0.7,0.2,1.2,9.9,10.1,1994
386,106,Elliot Perry,1610612756,PHX,82,24.1,3.7,7.2,0.52,0.3,0.7,0.417,1.9,2.4,0.81,0.6,1.2,1.8,4.8,1.9,0.0,2.0,9.7,12.4,1994
457,107,Andrew Lang,1610612737,ATL,82,28.5,3.9,8.3,0.473,0.0,0.0,0.667,1.9,2.3,0.809,1.9,3.7,5.6,0.9,0.5,1.8,1.3,9.7,12.3,1994
156,108,Antoine Carr,1610612762,UTH,78,21.5,3.7,7.0,0.531,0.0,0.1,0.25,2.1,2.6,0.821,1.0,2.4,3.4,0.9,0.3,0.9,1.1,9.6,10.1,1994
208,109,Sam Cassell,1610612745,HOU,82,23.0,3.1,7.2,0.427,0.8,2.3,0.33,2.6,3.1,0.843,0.5,2.1,2.6,4.9,1.1,0.2,2.0,9.5,11.7,1994
446,110,Lucious Harris,1610612742,DAL,79,21.5,3.5,7.7,0.459,0.7,1.8,0.387,1.7,2.2,0.8,1.1,1.7,2.8,1.7,0.7,0.2,1.0,9.5,9.3,1994
762,111,Shawn Bradley,1610612755,PHL,82,28.8,3.8,8.5,0.455,0.0,0.0,0.0,1.8,2.8,0.638,3.0,5.1,8.0,0.6,0.7,3.3,1.7,9.5,14.8,1994
763,112,Tony Massenburg,1610612746,LAC,80,26.6,3.5,7.5,0.469,0.0,0.0,0.0,2.2,2.9,0.753,2.0,3.7,5.7,0.8,0.6,0.7,1.5,9.3,10.9,1994
433,113,Buck Williams,1610612757,POR,82,29.5,3.8,7.4,0.512,0.0,0.0,0.5,1.7,2.5,0.673,3.1,5.1,8.2,1.0,0.8,0.8,1.5,9.2,14.1,1994
381,114,James Robinson,1610612757,POR,71,21.7,3.6,8.8,0.409,1.1,3.1,0.341,0.9,1.5,0.591,0.6,1.3,1.9,2.5,0.7,0.2,1.8,9.2,6.8,1994
265,115,Harvey Grant,1610612757,POR,75,23.6,3.8,8.3,0.461,0.1,0.3,0.308,1.4,1.9,0.705,1.4,2.4,3.8,1.1,0.7,0.7,0.8,9.1,9.6,1994
140,116,Donald Royal,1610612753,ORL,70,26.3,2.9,6.2,0.475,0.0,0.1,0.0,3.2,4.3,0.746,1.2,2.8,4.0,2.8,0.6,0.2,1.8,9.1,10.6,1994
53,117,Mario Elie,1610612745,HOU,81,23.4,3.0,6.0,0.499,1.0,2.5,0.398,1.8,2.1,0.842,0.6,1.8,2.4,2.3,0.8,0.1,1.3,8.8,9.8,1994
761,118,Matt Geiger,1610612748,MIA,74,23.1,3.5,6.6,0.536,0.1,0.1,0.4,1.3,1.9,0.65,2.0,3.6,5.6,0.7,0.6,0.7,1.5,8.3,10.7,1994
912,119,Rafael Addison,1610612765,DET,79,22.5,3.5,7.4,0.476,0.3,1.1,0.289,0.9,1.3,0.747,0.8,2.2,3.1,1.4,0.7,0.3,1.0,8.3,8.6,1994
70,120,Steve Kerr,1610612741,CHI,82,22.4,3.2,6.0,0.527,1.1,2.1,0.524,0.8,1.0,0.778,0.2,1.2,1.5,1.8,0.5,0.0,0.6,8.2,8.4,1994
147,121,Jalen Rose,1610612743,DEN,81,22.2,2.8,6.2,0.454,0.4,1.4,0.316,2.1,2.9,0.739,0.7,2.0,2.7,4.8,0.8,0.3,2.0,8.2,10.6,1994
136,122,P.J. Brown,1610612751,NJN,80,30.8,3.2,7.1,0.446,0.1,0.3,0.167,1.7,2.6,0.671,2.2,3.9,6.1,1.7,0.9,1.7,1.0,8.1,12.7,1994
781,123,Will Perdue,1610612741,CHI,78,20.4,3.3,5.9,0.553,0.0,0.0,0.0,1.4,2.5,0.582,2.7,4.0,6.7,1.2,0.3,0.7,1.5,8.0,11.7,1994
348,124,Mitchell Butler,1610612764,WAS,76,20.4,2.8,6.7,0.421,0.6,1.9,0.326,1.6,2.4,0.665,0.6,1.7,2.2,1.2,0.8,0.1,1.4,7.9,6.1,1994
271,125,Johnny Newman,1610612749,MIL,82,23.1,2.8,6.0,0.463,0.5,1.6,0.352,1.7,2.1,0.801,0.9,1.2,2.1,1.1,0.8,0.2,1.0,7.7,7.3,1994
76017,126,Danny Ainge,1610612756,PHX,74,18.6,2.6,5.7,0.46,1.1,2.9,0.364,1.4,1.8,0.808,0.3,1.1,1.5,2.8,0.6,0.1,1.1,7.7,8.3,1994
349,127,Mark Jackson,1610612754,IND,82,29.3,2.9,6.9,0.422,0.3,1.1,0.31,1.5,1.9,0.778,0.9,2.8,3.7,7.5,1.3,0.2,2.6,7.6,13.4,1994
198,128,Danny Ferry,1610612739,CLE,82,15.7,2.7,6.1,0.446,1.1,2.8,0.403,0.9,1.0,0.881,0.4,1.4,1.7,1.2,0.3,0.3,0.7,7.5,6.8,1994
24,129,Keith Jennings,1610612744,GOS,80,21.5,2.4,5.3,0.447,0.9,2.6,0.368,1.7,1.9,0.876,0.3,1.5,1.9,4.7,1.2,0.0,1.5,7.4,10.4,1994
333,130,Kevin Gamble,1610612748,MIA,77,15.9,2.9,5.8,0.489,0.5,1.3,0.398,1.1,1.4,0.784,0.4,1.2,1.6,1.5,0.7,0.1,0.6,7.4,7.4,1994
927,131,John Salley,1610612748,MIA,75,26.1,2.6,5.3,0.499,0.0,0.0,0.0,2.0,2.8,0.739,1.5,3.0,4.5,1.6,0.6,1.1,1.3,7.3,10.5,1994
77,132,Doug Overton,1610612764,WAS,82,20.8,2.5,6.1,0.416,0.6,1.5,0.424,1.3,1.5,0.872,0.3,1.4,1.7,3.0,0.6,0.0,1.3,7.0,7.4,1994
15,133,Eric Piatkowski,1610612746,LAC,81,14.9,2.5,5.6,0.441,0.9,2.4,0.374,1.1,1.4,0.783,0.8,0.9,1.6,1.0,0.5,0.2,0.8,7.0,6.0,1994
462,134,J.R. Reid,1610612759,SAN,81,19.3,2.5,4.9,0.508,0.0,0.0,0.5,2.0,2.9,0.687,1.5,3.4,4.9,0.7,0.7,0.4,1.4,7.0,8.9,1994
